检测时间,检测日期,班次,SKU,流水号,结果,缺陷详情,缺陷数
2026/5/27 16:30:23,2026-05-27,中班,11111111,16293,NG,未剪断NG,1
2026/5/27 16:30:19,2026-05-27,中班,11111111,16272,NG,未剪断NG,1
2026/5/27 16:30:11,2026-05-27,中班,11111111,16235,NG,未剪断NG,1
2026/5/27 16:30:11,2026-05-27,中班,11111111,16234,NG,未剪断NG,1
2026/5/27 16:30:06,2026-05-27,中班,11111111,16208,NG,未剪断NG,1
2026/5/27 16:30:05,2026-05-27,中班,11111111,16205,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:30:05,2026-05-27,中班,11111111,16204,NG,未剪断NG,1
2026/5/27 16:30:05,2026-05-27,中班,11111111,16203,NG,未剪断NG,1
2026/5/27 16:29:58,2026-05-27,中班,11111111,16171,NG,未剪断NG,1
2026/5/27 16:29:56,2026-05-27,中班,11111111,16160,NG,未剪断NG,1
2026/5/27 16:29:56,2026-05-27,中班,11111111,16159,NG,未剪断NG,1
2026/5/27 16:29:52,2026-05-27,中班,11111111,16139,NG,未剪断NG,1
2026/5/27 16:29:52,2026-05-27,中班,11111111,16138,NG,未剪断NG,1
2026/5/27 16:28:51,2026-05-27,中班,11111111,15996,NG,未剪断NG,1
2026/5/27 16:28:51,2026-05-27,中班,11111111,15995,NG,未剪断NG,1
2026/5/27 16:28:49,2026-05-27,中班,11111111,15987,NG,未剪断NG,1
2026/5/27 16:28:44,2026-05-27,中班,11111111,15962,NG,管内异物NG,1
2026/5/27 16:28:40,2026-05-27,中班,11111111,15943,NG,未剪断NG,1
2026/5/27 16:28:40,2026-05-27,中班,11111111,15942,NG,未剪断NG,1
2026/5/27 16:28:23,2026-05-27,中班,11111111,15855,NG,未剪断NG,1
2026/5/27 16:28:16,2026-05-27,中班,11111111,15824,NG,未剪断NG,1
2026/5/27 16:28:16,2026-05-27,中班,11111111,15823,NG,未剪断NG,1
2026/5/27 16:28:11,2026-05-27,中班,11111111,15798,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:28:05,2026-05-27,中班,11111111,15768,NG,未剪断NG,1
2026/5/27 16:28:04,2026-05-27,中班,11111111,15762,NG,未剪断NG,1
2026/5/27 16:28:03,2026-05-27,中班,11111111,15755,NG,管内异物NG,1
2026/5/27 16:27:55,2026-05-27,中班,11111111,15715,NG,未剪断NG,1
2026/5/27 16:27:37,2026-05-27,中班,11111111,15626,NG,未剪断NG,1
2026/5/27 16:27:18,2026-05-27,中班,11111111,15533,NG,爆管NG,1
2026/5/27 16:27:13,2026-05-27,中班,11111111,15508,NG,未剪断NG,1
2026/5/27 16:27:13,2026-05-27,中班,11111111,15507,NG,未剪断NG,1
2026/5/27 16:27:06,2026-05-27,中班,11111111,15471,NG,未剪断NG,1
2026/5/27 16:26:35,2026-05-27,中班,11111111,15319,NG,管内异物NG,1
2026/5/27 16:26:30,2026-05-27,中班,11111111,15293,NG,管内异物NG,1
2026/5/27 16:26:29,2026-05-27,中班,11111111,15289,NG,未剪断NG,1
2026/5/27 16:26:23,2026-05-27,中班,11111111,15259,NG,未剪断NG,1
2026/5/27 16:26:23,2026-05-27,中班,11111111,15258,NG,未剪断NG,1
2026/5/27 16:26:17,2026-05-27,中班,11111111,15227,NG,未剪断NG,1
2026/5/27 16:26:11,2026-05-27,中班,11111111,15198,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:26:01,2026-05-27,中班,11111111,15147,NG,未剪断NG,1
2026/5/27 16:25:56,2026-05-27,中班,11111111,15123,NG,未剪断NG,1
2026/5/27 16:25:48,2026-05-27,中班,11111111,15082,NG,未剪断NG,1
2026/5/27 16:25:46,2026-05-27,中班,11111111,15071,NG,未剪断NG,1
2026/5/27 16:23:03,2026-05-27,中班,11111111,14964,NG,未剪断NG,1
2026/5/27 16:22:56,2026-05-27,中班,11111111,14928,NG,管内异物NG,1
2026/5/27 16:22:55,2026-05-27,中班,11111111,14922,NG,未剪断NG,1
2026/5/27 16:22:53,2026-05-27,中班,11111111,14913,NG,未剪断NG,1
2026/5/27 16:22:50,2026-05-27,中班,11111111,14897,NG,未剪断NG,1
2026/5/27 16:22:47,2026-05-27,中班,11111111,14885,NG,管内异物NG,1
2026/5/27 16:22:45,2026-05-27,中班,11111111,14874,NG,未剪断NG,1
2026/5/27 16:22:37,2026-05-27,中班,11111111,14831,NG,爆管NG,1
2026/5/27 16:22:34,2026-05-27,中班,11111111,14820,NG,未剪断NG,1
2026/5/27 16:22:28,2026-05-27,中班,11111111,14791,NG,未剪断NG,1
2026/5/27 16:22:28,2026-05-27,中班,11111111,14790,NG,管内异物NG,1
2026/5/27 16:22:20,2026-05-27,中班,11111111,14751,NG,未剪断NG,1
2026/5/27 16:22:09,2026-05-27,中班,11111111,14696,NG,未剪断NG,1
2026/5/27 16:22:09,2026-05-27,中班,11111111,14695,NG,未剪断NG,1
2026/5/27 16:22:09,2026-05-27,中班,11111111,14693,NG,未剪断NG,1
2026/5/27 16:22:09,2026-05-27,中班,11111111,14692,NG,未剪断NG,1
2026/5/27 16:21:50,2026-05-27,中班,11111111,14597,NG,管内异物NG,1
2026/5/27 16:21:45,2026-05-27,中班,11111111,14575,NG,未剪断NG,1
2026/5/27 16:21:45,2026-05-27,中班,11111111,14574,NG,未剪断NG,1
2026/5/27 16:21:26,2026-05-27,中班,11111111,14481,NG,未剪断NG,1
2026/5/27 16:21:19,2026-05-27,中班,11111111,14446,NG,管内异物NG,1
2026/5/27 16:21:19,2026-05-27,中班,11111111,14445,NG,管内异物NG,1
2026/5/27 16:21:07,2026-05-27,中班,11111111,14386,NG,未剪断NG,1
2026/5/27 16:21:07,2026-05-27,中班,11111111,14385,NG,未剪断NG,1
2026/5/27 16:21:05,2026-05-27,中班,11111111,14374,NG,管内异物NG,1
2026/5/27 16:21:00,2026-05-27,中班,11111111,14349,NG,未剪断NG,1
2026/5/27 16:20:52,2026-05-27,中班,11111111,14308,NG,未剪断NG,1
2026/5/27 16:20:52,2026-05-27,中班,11111111,14307,NG,未剪断NG,1
2026/5/27 16:18:41,2026-05-27,中班,11111111,14140,NG,未剪断NG,1
2026/5/27 16:18:41,2026-05-27,中班,11111111,14139,NG,未剪断NG,1
2026/5/27 16:18:26,2026-05-27,中班,11111111,14064,NG,未剪断NG,1
2026/5/27 16:16:10,2026-05-27,中班,11111111,14063,NG,未剪断NG,1
2026/5/27 16:10:32,2026-05-27,中班,11111111,13978,NG,斜口NG,1
2026/5/27 16:10:32,2026-05-27,中班,11111111,13977,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/27 16:10:32,2026-05-27,中班,11111111,13976,NG,"混合缺陷[正面工号缺失NG,背面工号缺失NG,爆管NG]",3
2026/5/27 16:09:55,2026-05-27,中班,11111111,13897,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:09:54,2026-05-27,中班,11111111,13892,NG,爆管NG,1
2026/5/27 16:07:07,2026-05-27,中班,11111111,13868,NG,未剪断NG,1
2026/5/27 16:06:42,2026-05-27,中班,11111111,13747,NG,未剪断NG,1
2026/5/27 16:06:40,2026-05-27,中班,11111111,13736,NG,管内异物NG,1
2026/5/27 16:06:38,2026-05-27,中班,11111111,13725,NG,爆管NG,1
2026/5/27 16:06:34,2026-05-27,中班,11111111,13709,NG,未剪断NG,1
2026/5/27 16:06:34,2026-05-27,中班,11111111,13708,NG,未剪断NG,1
2026/5/27 16:06:20,2026-05-27,中班,11111111,13637,NG,未剪断NG,1
2026/5/27 16:06:18,2026-05-27,中班,11111111,13631,NG,未剪断NG,1
2026/5/27 16:06:15,2026-05-27,中班,11111111,13615,NG,未剪断NG,1
2026/5/27 16:06:15,2026-05-27,中班,11111111,13614,NG,未剪断NG,1
2026/5/27 16:06:09,2026-05-27,中班,11111111,13583,NG,未剪断NG,1
2026/5/27 16:05:51,2026-05-27,中班,11111111,13496,NG,管内异物NG,1
2026/5/27 16:05:45,2026-05-27,中班,11111111,13466,NG,未剪断NG,1
2026/5/27 16:05:45,2026-05-27,中班,11111111,13465,NG,未剪断NG,1
2026/5/27 16:05:40,2026-05-27,中班,11111111,13443,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:04:32,2026-05-27,中班,11111111,13107,NG,管内异物NG,1
2026/5/27 16:04:28,2026-05-27,中班,11111111,13087,NG,管内异物NG,1
2026/5/27 16:03:39,2026-05-27,中班,11111111,12849,NG,管内异物NG,1
2026/5/27 16:03:26,2026-05-27,中班,11111111,12785,NG,未剪断NG,1
2026/5/27 16:03:25,2026-05-27,中班,11111111,12778,NG,未剪断NG,1
2026/5/27 16:03:17,2026-05-27,中班,11111111,12738,NG,未剪断NG,1
2026/5/27 16:02:28,2026-05-27,中班,11111111,12497,NG,管内异物NG,1
2026/5/27 16:02:20,2026-05-27,中班,11111111,12458,NG,管内异物NG,1
2026/5/27 16:01:48,2026-05-27,中班,11111111,12303,NG,管内异物NG,1
2026/5/27 16:01:46,2026-05-27,中班,11111111,12292,NG,未剪断NG,1
2026/5/27 16:01:45,2026-05-27,中班,11111111,12289,NG,管内异物NG,1
2026/5/27 16:01:06,2026-05-27,中班,11111111,12098,NG,未剪断NG,1
2026/5/27 16:01:06,2026-05-27,中班,11111111,12097,NG,未剪断NG,1
2026/5/27 16:00:58,2026-05-27,中班,11111111,12058,NG,管内异物NG,1
2026/5/27 16:00:39,2026-05-27,中班,11111111,11964,NG,未剪断NG,1
2026/5/27 16:00:20,2026-05-27,中班,11111111,11871,NG,管内异物NG,1
2026/5/27 16:00:15,2026-05-27,中班,11111111,11844,NG,管内异物NG,1
2026/5/27 16:00:09,2026-05-27,中班,11111111,11816,NG,管内异物NG,1
2026/5/27 16:00:01,2026-05-27,中班,11111111,11779,NG,管内异物NG,1
2026/5/27 15:51:20,2026-05-27,早班,11111111,11574,NG,爆管NG,1
2026/5/27 15:50:36,2026-05-27,早班,11111111,11355,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 15:50:27,2026-05-27,早班,11111111,11314,NG,未剪断NG,1
2026/5/27 15:50:16,2026-05-27,早班,11111111,11255,NG,未剪断NG,1
2026/5/27 15:50:15,2026-05-27,早班,11111111,11254,NG,未剪断NG,1
2026/5/27 15:50:11,2026-05-27,早班,11111111,11234,NG,管内异物NG,1
2026/5/27 15:49:10,2026-05-27,早班,11111111,10931,NG,管内异物NG,1
2026/5/27 15:49:01,2026-05-27,早班,11111111,10891,NG,斜口NG,1
2026/5/27 15:48:28,2026-05-27,早班,11111111,10725,NG,管内异物NG,1
2026/5/27 15:48:19,2026-05-27,早班,11111111,10682,NG,管内异物NG,1
2026/5/27 15:48:16,2026-05-27,早班,11111111,10667,NG,未剪断NG,1
2026/5/27 15:48:12,2026-05-27,早班,11111111,10647,NG,管内异物NG,1
2026/5/27 15:48:06,2026-05-27,早班,11111111,10621,NG,管内异物NG,1
2026/5/27 15:47:54,2026-05-27,早班,11111111,10561,NG,管内异物NG,1
2026/5/27 15:47:53,2026-05-27,早班,11111111,10557,NG,爆管NG,1
2026/5/27 15:47:51,2026-05-27,早班,11111111,10543,NG,未剪断NG,1
2026/5/27 15:47:43,2026-05-27,早班,11111111,10504,NG,管内异物NG,1
2026/5/27 15:46:44,2026-05-27,早班,11111111,10214,NG,爆管NG,1
2026/5/27 15:46:40,2026-05-27,早班,11111111,10198,NG,管内异物NG,1
2026/5/27 15:46:17,2026-05-27,早班,11111111,10083,NG,管内异物NG,1
2026/5/27 15:46:07,2026-05-27,早班,11111111,10032,NG,管内异物NG,1
2026/5/27 15:45:50,2026-05-27,早班,11111111,9952,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 15:45:50,2026-05-27,早班,11111111,9951,NG,未剪断NG,1
2026/5/27 15:45:49,2026-05-27,早班,11111111,9947,NG,未剪断NG,1
2026/5/27 15:45:02,2026-05-27,早班,11111111,9716,NG,未剪断NG,1
2026/5/27 15:44:47,2026-05-27,早班,11111111,9643,NG,管内异物NG,1
2026/5/27 15:44:45,2026-05-27,早班,11111111,9632,NG,管内异物NG,1
2026/5/27 15:44:32,2026-05-27,早班,11111111,9569,NG,未剪断NG,1
2026/5/27 15:44:14,2026-05-27,早班,11111111,9482,NG,管内异物NG,1
2026/5/27 15:44:02,2026-05-27,早班,11111111,9419,NG,爆管NG,1
2026/5/27 15:43:34,2026-05-27,早班,11111111,9283,NG,管内异物NG,1
2026/5/27 15:42:57,2026-05-27,早班,11111111,9103,NG,管内异物NG,1
2026/5/27 15:42:52,2026-05-27,早班,11111111,9075,NG,管内异物NG,1
2026/5/27 15:42:36,2026-05-27,早班,11111111,8996,NG,管内异物NG,1
2026/5/27 15:42:27,2026-05-27,早班,11111111,8952,NG,管内异物NG,1
2026/5/27 15:42:17,2026-05-27,早班,11111111,8905,NG,斜口NG,1
2026/5/27 15:41:03,2026-05-27,早班,11111111,8746,NG,爆管NG,1
2026/5/27 15:41:02,2026-05-27,早班,11111111,8740,NG,斜口NG,1
2026/5/27 15:41:01,2026-05-27,早班,11111111,8735,NG,未剪断NG,1
2026/5/27 15:29:18,2026-05-27,早班,11111111,8643,NG,未剪断NG,1
2026/5/27 15:29:11,2026-05-27,早班,11111111,8609,NG,未剪断NG,1
2026/5/27 15:29:10,2026-05-27,早班,11111111,8608,NG,未剪断NG,1
2026/5/27 15:24:33,2026-05-27,早班,11111111,8602,NG,"混合缺陷[背面工号缺失NG,未剪断NG]",2
2026/5/27 15:24:32,2026-05-27,早班,11111111,8600,NG,未剪断NG,1
2026/5/27 15:24:32,2026-05-27,早班,11111111,8599,NG,未剪断NG,1
2026/5/27 15:24:31,2026-05-27,早班,11111111,8594,NG,未剪断NG,1
2026/5/27 15:24:31,2026-05-27,早班,11111111,8593,NG,未剪断NG,1
2026/5/27 15:24:31,2026-05-27,早班,11111111,8591,NG,未剪断NG,1
2026/5/27 15:24:30,2026-05-27,早班,11111111,8590,NG,未剪断NG,1
2026/5/27 15:24:29,2026-05-27,早班,11111111,8581,NG,未剪断NG,1
2026/5/27 15:24:28,2026-05-27,早班,11111111,8576,NG,未剪断NG,1
2026/5/27 15:24:26,2026-05-27,早班,11111111,8570,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 15:24:26,2026-05-27,早班,11111111,8569,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 15:24:23,2026-05-27,早班,11111111,8554,NG,"混合缺陷[背面工号缺失NG,未剪断NG]",2
2026/5/27 15:24:22,2026-05-27,早班,11111111,8549,NG,未剪断NG,1
2026/5/27 15:24:22,2026-05-27,早班,11111111,8548,NG,未剪断NG,1
2026/5/27 15:24:21,2026-05-27,早班,11111111,8543,NG,未剪断NG,1
2026/5/27 15:24:21,2026-05-27,早班,11111111,8542,NG,斜口NG,1
2026/5/27 15:24:20,2026-05-27,早班,11111111,8537,NG,未剪断NG,1
2026/5/27 15:24:19,2026-05-27,早班,11111111,8536,NG,未剪断NG,1
2026/5/27 15:24:19,2026-05-27,早班,11111111,8533,NG,未剪断NG,1
2026/5/27 15:24:18,2026-05-27,早班,11111111,8531,NG,未剪断NG,1
2026/5/27 15:24:18,2026-05-27,早班,11111111,8530,NG,未剪断NG,1
2026/5/27 15:24:06,2026-05-27,早班,11111111,8469,NG,未剪断NG,1
2026/5/27 15:23:15,2026-05-27,早班,11111111,8467,NG,未剪断NG,1
2026/5/27 15:23:14,2026-05-27,早班,11111111,8466,NG,未剪断NG,1
2026/5/27 15:23:14,2026-05-27,早班,11111111,8462,NG,未剪断NG,1
2026/5/27 15:23:13,2026-05-27,早班,11111111,8461,NG,未剪断NG,1
2026/5/27 15:23:12,2026-05-27,早班,11111111,8456,NG,未剪断NG,1
2026/5/27 15:23:12,2026-05-27,早班,11111111,8454,NG,未剪断NG,1
2026/5/27 15:23:12,2026-05-27,早班,11111111,8453,NG,未剪断NG,1
2026/5/27 15:23:08,2026-05-27,早班,11111111,8432,NG,未剪断NG,1
2026/5/27 15:23:06,2026-05-27,早班,11111111,8423,NG,管内异物NG,1
2026/5/27 15:23:06,2026-05-27,早班,11111111,8422,NG,未剪断NG,1
2026/5/27 15:22:59,2026-05-27,早班,11111111,8390,NG,未剪断NG,1
2026/5/27 15:22:59,2026-05-27,早班,11111111,8388,NG,未剪断NG,1
2026/5/27 15:22:58,2026-05-27,早班,11111111,8387,NG,未剪断NG,1
2026/5/27 15:22:58,2026-05-27,早班,11111111,8384,NG,未剪断NG,1
2026/5/27 15:22:52,2026-05-27,早班,11111111,8358,NG,未剪断NG,1
2026/5/27 15:22:52,2026-05-27,早班,11111111,8357,NG,未剪断NG,1
2026/5/27 15:22:52,2026-05-27,早班,11111111,8355,NG,未剪断NG,1
2026/5/27 15:22:51,2026-05-27,早班,11111111,8352,NG,未剪断NG,1
2026/5/27 15:22:51,2026-05-27,早班,11111111,8351,NG,未剪断NG,1
2026/5/27 15:22:50,2026-05-27,早班,11111111,8344,NG,爆管NG,1
2026/5/27 15:22:49,2026-05-27,早班,11111111,8341,NG,未剪断NG,1
2026/5/27 15:22:49,2026-05-27,早班,11111111,8340,NG,未剪断NG,1
2026/5/27 15:22:49,2026-05-27,早班,11111111,8339,NG,未剪断NG,1
2026/5/27 15:22:48,2026-05-27,早班,11111111,8337,NG,未剪断NG,1
2026/5/27 15:22:48,2026-05-27,早班,11111111,8336,NG,未剪断NG,1
2026/5/27 15:22:45,2026-05-27,早班,11111111,8321,NG,未剪断NG,1
2026/5/27 15:22:45,2026-05-27,早班,11111111,8320,NG,未剪断NG,1
2026/5/27 15:22:45,2026-05-27,早班,11111111,8319,NG,爆管NG,1
2026/5/27 15:22:44,2026-05-27,早班,11111111,8316,NG,未剪断NG,1
2026/5/27 15:22:44,2026-05-27,早班,11111111,8315,NG,未剪断NG,1
2026/5/27 15:22:39,2026-05-27,早班,11111111,8293,NG,爆管NG,1
2026/5/27 15:22:39,2026-05-27,早班,11111111,8292,NG,未剪断NG,1
2026/5/27 15:22:39,2026-05-27,早班,11111111,8291,NG,未剪断NG,1
2026/5/27 15:22:36,2026-05-27,早班,11111111,8278,NG,未剪断NG,1
2026/5/27 15:22:35,2026-05-27,早班,11111111,8273,NG,未剪断NG,1
2026/5/27 15:22:35,2026-05-27,早班,11111111,8270,NG,未剪断NG,1
2026/5/27 15:22:34,2026-05-27,早班,11111111,8267,NG,未剪断NG,1
2026/5/27 15:22:33,2026-05-27,早班,11111111,8262,NG,管内异物NG,1
2026/5/27 15:22:29,2026-05-27,早班,11111111,8244,NG,未剪断NG,1
2026/5/27 15:22:29,2026-05-27,早班,11111111,8243,NG,未剪断NG,1
2026/5/27 15:22:28,2026-05-27,早班,11111111,8240,NG,未剪断NG,1
2026/5/27 15:22:22,2026-05-27,早班,11111111,8207,NG,未剪断NG,1
2026/5/27 15:22:22,2026-05-27,早班,11111111,8206,NG,未剪断NG,1
2026/5/27 15:22:21,2026-05-27,早班,11111111,8205,NG,未剪断NG,1
2026/5/27 15:22:21,2026-05-27,早班,11111111,8204,NG,未剪断NG,1
2026/5/27 15:22:19,2026-05-27,早班,11111111,8195,NG,未剪断NG,1
2026/5/27 15:22:19,2026-05-27,早班,11111111,8192,NG,未剪断NG,1
2026/5/27 15:22:18,2026-05-27,早班,11111111,8190,NG,未剪断NG,1
2026/5/27 15:22:18,2026-05-27,早班,11111111,8189,NG,未剪断NG,1
2026/5/27 15:22:16,2026-05-27,早班,11111111,8177,NG,未剪断NG,1
2026/5/27 15:22:15,2026-05-27,早班,11111111,8176,NG,未剪断NG,1
2026/5/27 15:22:14,2026-05-27,早班,11111111,8168,NG,管内异物NG,1
2026/5/27 15:22:10,2026-05-27,早班,11111111,8148,NG,未剪断NG,1
2026/5/27 15:22:10,2026-05-27,早班,11111111,8147,NG,未剪断NG,1
2026/5/27 15:22:08,2026-05-27,早班,11111111,8138,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 15:22:08,2026-05-27,早班,11111111,8137,NG,未剪断NG,1
2026/5/27 15:22:02,2026-05-27,早班,11111111,8111,NG,未剪断NG,1
2026/5/27 15:22:01,2026-05-27,早班,11111111,8106,NG,未剪断NG,1
2026/5/27 15:22:01,2026-05-27,早班,11111111,8105,NG,未剪断NG,1
2026/5/27 15:22:01,2026-05-27,早班,11111111,8104,NG,未剪断NG,1
2026/5/27 15:22:01,2026-05-27,早班,11111111,8103,NG,"混合缺陷[管内异物NG,斜口NG]",2
2026/5/27 15:22:00,2026-05-27,早班,11111111,8102,NG,未剪断NG,1
2026/5/27 15:21:59,2026-05-27,早班,11111111,8093,NG,未剪断NG,1
2026/5/27 15:21:56,2026-05-27,早班,11111111,8081,NG,未剪断NG,1
2026/5/27 15:21:55,2026-05-27,早班,11111111,8076,NG,爆管NG,1
2026/5/27 15:21:54,2026-05-27,早班,11111111,8072,NG,未剪断NG,1
2026/5/27 15:21:54,2026-05-27,早班,11111111,8071,NG,未剪断NG,1
2026/5/27 15:21:54,2026-05-27,早班,11111111,8069,NG,未剪断NG,1
2026/5/27 15:21:53,2026-05-27,早班,11111111,8066,NG,未剪断NG,1
2026/5/27 15:21:53,2026-05-27,早班,11111111,8065,NG,未剪断NG,1
2026/5/27 15:21:52,2026-05-27,早班,11111111,8062,NG,爆管NG,1
2026/5/27 15:21:52,2026-05-27,早班,11111111,8060,NG,未剪断NG,1
2026/5/27 15:21:51,2026-05-27,早班,11111111,8055,NG,未剪断NG,1
2026/5/27 15:21:50,2026-05-27,早班,11111111,8051,NG,管内异物NG,1
2026/5/27 15:21:50,2026-05-27,早班,11111111,8050,NG,未剪断NG,1
2026/5/27 15:21:49,2026-05-27,早班,11111111,8046,NG,未剪断NG,1
2026/5/27 15:21:48,2026-05-27,早班,11111111,8040,NG,未剪断NG,1
2026/5/27 15:21:48,2026-05-27,早班,11111111,8039,NG,未剪断NG,1
2026/5/27 15:21:47,2026-05-27,早班,11111111,8036,NG,未剪断NG,1
2026/5/27 15:21:46,2026-05-27,早班,11111111,8033,NG,未剪断NG,1
2026/5/27 15:21:46,2026-05-27,早班,11111111,8031,NG,未剪断NG,1
2026/5/27 15:21:46,2026-05-27,早班,11111111,8030,NG,未剪断NG,1
2026/5/27 15:21:45,2026-05-27,早班,11111111,8026,NG,斜口NG,1
2026/5/27 15:21:44,2026-05-27,早班,11111111,8022,NG,爆管NG,1
2026/5/27 15:21:42,2026-05-27,早班,11111111,8012,NG,未剪断NG,1
2026/5/27 15:21:40,2026-05-27,早班,11111111,8000,NG,未剪断NG,1
2026/5/27 15:21:39,2026-05-27,早班,11111111,7996,NG,未剪断NG,1
2026/5/27 15:21:38,2026-05-27,早班,11111111,7992,NG,未剪断NG,1
2026/5/27 15:21:38,2026-05-27,早班,11111111,7991,NG,未剪断NG,1
2026/5/27 15:21:37,2026-05-27,早班,11111111,7989,NG,未剪断NG,1
2026/5/27 15:21:37,2026-05-27,早班,11111111,7988,NG,未剪断NG,1
2026/5/27 15:21:36,2026-05-27,早班,11111111,7983,NG,未剪断NG,1
2026/5/27 15:21:36,2026-05-27,早班,11111111,7982,NG,未剪断NG,1
2026/5/27 15:21:36,2026-05-27,早班,11111111,7980,NG,未剪断NG,1
2026/5/27 15:21:35,2026-05-27,早班,11111111,7979,NG,未剪断NG,1
2026/5/27 15:21:35,2026-05-27,早班,11111111,7977,NG,未剪断NG,1
2026/5/27 15:21:35,2026-05-27,早班,11111111,7976,NG,未剪断NG,1
2026/5/27 15:21:32,2026-05-27,早班,11111111,7965,NG,未剪断NG,1
2026/5/27 15:21:32,2026-05-27,早班,11111111,7960,NG,未剪断NG,1
2026/5/27 15:21:31,2026-05-27,早班,11111111,7959,NG,未剪断NG,1
2026/5/27 15:21:31,2026-05-27,早班,11111111,7958,NG,未剪断NG,1
2026/5/27 15:21:31,2026-05-27,早班,11111111,7956,NG,未剪断NG,1
2026/5/27 15:21:31,2026-05-27,早班,11111111,7955,NG,未剪断NG,1
2026/5/27 15:21:29,2026-05-27,早班,11111111,7949,NG,未剪断NG,1
2026/5/27 15:21:20,2026-05-27,早班,11111111,7904,NG,未剪断NG,1
2026/5/27 15:21:17,2026-05-27,早班,11111111,7887,NG,未剪断NG,1
2026/5/27 15:21:16,2026-05-27,早班,11111111,7886,NG,未剪断NG,1
2026/5/27 15:21:14,2026-05-27,早班,11111111,7875,NG,未剪断NG,1
2026/5/27 15:21:14,2026-05-27,早班,11111111,7874,NG,未剪断NG,1
2026/5/27 15:21:12,2026-05-27,早班,11111111,7862,NG,未剪断NG,1
2026/5/27 15:21:09,2026-05-27,早班,11111111,7851,NG,未剪断NG,1
2026/5/27 15:21:09,2026-05-27,早班,11111111,7850,NG,未剪断NG,1
2026/5/27 15:21:09,2026-05-27,早班,11111111,7847,NG,未剪断NG,1
2026/5/27 15:21:08,2026-05-27,早班,11111111,7846,NG,未剪断NG,1
2026/5/27 15:21:08,2026-05-27,早班,11111111,7845,NG,未剪断NG,1
2026/5/27 15:21:08,2026-05-27,早班,11111111,7844,NG,未剪断NG,1
2026/5/27 15:21:01,2026-05-27,早班,11111111,7809,NG,未剪断NG,1
2026/5/27 15:21:01,2026-05-27,早班,11111111,7808,NG,未剪断NG,1
2026/5/27 15:20:59,2026-05-27,早班,11111111,7800,NG,爆管NG,1
2026/5/27 15:20:57,2026-05-27,早班,11111111,7789,NG,未剪断NG,1
2026/5/27 15:20:56,2026-05-27,早班,11111111,7788,NG,未剪断NG,1
2026/5/27 15:20:52,2026-05-27,早班,11111111,7767,NG,未剪断NG,1
2026/5/27 15:20:52,2026-05-27,早班,11111111,7766,NG,未剪断NG,1
2026/5/27 15:20:52,2026-05-27,早班,11111111,7765,NG,斜口NG,1
2026/5/27 15:20:49,2026-05-27,早班,11111111,7751,NG,未剪断NG,1
2026/5/27 15:20:49,2026-05-27,早班,11111111,7750,NG,未剪断NG,1
2026/5/27 15:20:46,2026-05-27,早班,11111111,7734,NG,未剪断NG,1
2026/5/27 15:20:45,2026-05-27,早班,11111111,7733,NG,未剪断NG,1
2026/5/27 15:20:43,2026-05-27,早班,11111111,7720,NG,未剪断NG,1
2026/5/27 15:20:42,2026-05-27,早班,11111111,7718,NG,未剪断NG,1
2026/5/27 15:20:42,2026-05-27,早班,11111111,7716,NG,爆管NG,1
2026/5/27 15:20:41,2026-05-27,早班,11111111,7710,NG,爆管NG,1
2026/5/27 15:20:39,2026-05-27,早班,11111111,7701,NG,爆管NG,1
2026/5/27 15:20:38,2026-05-27,早班,11111111,7697,NG,未剪断NG,1
2026/5/27 15:20:38,2026-05-27,早班,11111111,7695,NG,未剪断NG,1
2026/5/27 15:20:37,2026-05-27,早班,11111111,7694,NG,未剪断NG,1
2026/5/27 15:20:37,2026-05-27,早班,11111111,7692,NG,未剪断NG,1
2026/5/27 15:20:33,2026-05-27,早班,11111111,7672,NG,未剪断NG,1
2026/5/27 15:20:30,2026-05-27,早班,11111111,7658,NG,未剪断NG,1
2026/5/27 15:20:30,2026-05-27,早班,11111111,7657,NG,未剪断NG,1
2026/5/27 15:20:29,2026-05-27,早班,11111111,7654,NG,未剪断NG,1
2026/5/27 15:20:27,2026-05-27,早班,11111111,7642,NG,未剪断NG,1
2026/5/27 15:20:26,2026-05-27,早班,11111111,7640,NG,未剪断NG,1
2026/5/27 15:20:22,2026-05-27,早班,11111111,7619,NG,未剪断NG,1
2026/5/27 15:20:22,2026-05-27,早班,11111111,7616,NG,未剪断NG,1
2026/5/27 15:20:19,2026-05-27,早班,11111111,7605,NG,未剪断NG,1
2026/5/27 15:20:19,2026-05-27,早班,11111111,7604,NG,未剪断NG,1
2026/5/27 15:20:19,2026-05-27,早班,11111111,7602,NG,管内异物NG,1
2026/5/27 15:20:17,2026-05-27,早班,11111111,7594,NG,未剪断NG,1
